;Код ОВД     ;Год         ;Номер документа      ;Номер престу;Дата пос тановки  в ИЦ     ;Текст решения                                                                                                                                      ;Дата решения            ;Фамилия сл-ля                                            ;Шифр докумен;Дата соз дания за писи     ;Код принятого решения      ;Кто приня л решение (код)     
8411;32;2015;174832;1;16.03.2016;Возоб из 208ч1п1 уст лицо                         ;14.02.2016;ЖАБОРОВСКИЙ         ;3;31.03.2016;174;1
8412;32;2015;174832;1;25.02.2016;По инициативе прокур.п.1                          ;14.02.2016;ЖАМСАРАНОВ          ;3;25.02.2016;174;2
8413;32;2015;175532;1;30.06.2016;По инициативе прокур.п.1                          ;24.06.2016;БУРЛАКОВА           ;3;01.07.2016;174;2
8414;32;2015;177432;1;31.03.2016;По инициативе прокур.п.1                          ;14.03.2016;ЗОЛОТУХИНА          ;3;01.04.2016;174;5
8415;32;2015;177432;1;30.04.2016;По инициативе прокур.п.1                          ;18.04.2016;ЗОЛОТУХИНА          ;3;30.04.2016;174;5
8416;32;2015;177432;1;22.04.2016;По инициативе прокур.п.1                          ;20.04.2016;ЗОЛОТУХИНА          ;3;22.04.2016;174;5
8417;32;2015;177432;1;31.03.2016;По инициативе прокур.п.1                          ;14.03.2016;ЗОЛОТУХИНА          ;3;01.04.2016;174;5
8418;32;2015;177432;1;17.03.2016;По инициативе прокур.п.1                          ;14.03.2016;ЗОЛОТУХИНА          ;3;17.03.2016;174;5
8419;32;2015;177732;1;31.03.2016;Возр прокурором следов-лю                         ;26.03.2016;СТАДНИК             ;3;01.04.2016;173;2
8420;32;2015;177732;1;29.04.2016;Возр прокурором следов-лю                         ;26.03.2016;СТАДНИК             ;3;29.04.2016;173;2
8421;32;2015;177732;1;31.03.2016;Возр прокурором следов-лю                         ;26.03.2016;СТАДНИК             ;3;31.03.2016;173;2
8422;32;2015;179432;1;30.04.2016;По инициативе прокур.п.1                          ;20.04.2016;ЗОЛОТУХИНА          ;3;30.04.2016;174;5
8423;32;2015;179432;1;30.04.2016;По инициативе прокур.п.1                          ;20.04.2016;ЗОЛОТУХИНА          ;3;30.04.2016;174;5
8424;32;2015;179432;1;30.04.2016;По инициативе прокур.п.1                          ;18.04.2016;ЗОЛОТУХИНА          ;3;30.04.2016;174;5
8425;32;2015;179432;1;17.03.2016;По инициативе прокур.п.1                          ;14.03.2016;ЗОЛОТУХИНА          ;3;17.03.2016;174;5
8426;32;2015;180332;1;22.04.2016;По инициативе прокур.п.1                          ;20.04.2016;ЗОЛОТУХИНА          ;3;22.04.2016;174;5
8427;32;2015;180332;1;30.04.2016;По инициативе прокур.п.1                          ;18.04.2016;ЗОЛОТУХИНА          ;3;30.04.2016;174;5
8428;32;2015;180332;1;17.03.2016;По инициативе прокур.п.1                          ;14.03.2016;ЗОЛОТУХИНА          ;3;17.03.2016;174;5
8429;32;2015;180432;1;31.03.2016;По инициативе прокур.п.1                          ;31.03.2016;СТАДНИК             ;3;31.03.2016;174;2
8430;32;2016;184332;1;13.07.2016;По инициативе прокур.п.1                          ;28.06.2016;ЗОЛОТУХИНА          ;3;13.07.2016;174;5
8431;32;2016;184332;1;13.07.2016;По инициативе прокур.п.1                          ;28.06.2016;ЗОЛОТУХИНА          ;3;13.07.2016;174;5
8432;32;2016;184332;1;28.06.2016;По инициативе прокур.п.1                          ;28.06.2016;ЗОЛОТУХИНА          ;3;28.06.2016;174;5
8433;32;2016;185532;1;14.06.2016;Возобн.приост.ст208ч.1п.1                         ;05.05.2016;ЛЕОНТЬЕВА           ;3;14.06.2016;174;2
8434;32;2016;185532;1;30.06.2016;По инициативе прокур.п.1                          ;30.06.2016;ЛЕОНТЬЕВА           ;3;01.07.2016;174;2
8435;32;2016;185532;1;10.05.2016;Возобн.приост.ст208ч.1п.1                         ;05.05.2016;ЛЕОНТЬЕВА           ;3;14.06.2016;174;2
8436;32;2016;185532;1;10.05.2016;Возобн.приост.ст208ч.1п.1                         ;05.05.2016;ЛЕОНТЬЕВА           ;3;10.05.2016;174;2
8437;32;2016;186832;1;30.04.2016;По инициативе прокур.п.1                          ;30.03.2016;ЗОЛОТУХИНА          ;3;30.04.2016;174;5
8438;32;2016;186832;1;31.03.2016;По инициативе прокур.п.1                          ;30.03.2016;ЗОЛОТУХИНА          ;3;31.03.2016;174;5
8439;32;2016;187532;1;08.06.2016;По инициативе прокур.п.1                          ;23.05.2016;ЯКОВЛЕВА            ;3;08.06.2016;174;2
8440;32;2016;187532;1;12.05.2016;По инициативе прокур.п.1                          ;25.04.2016;ЯКОВЛЕВА            ;3;12.05.2016;174;2
8441;32;2016;187532;1;30.06.2016;По инициативе прокур.п.1                          ;29.06.2016;АКУЛОВА             ;3;01.07.2016;174;2
8442;32;2016;187532;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;ЯКОВЛЕВА            ;3;01.06.2016;174;2
8443;32;2016;187532;1;29.04.2016;По инициативе прокур.п.1                          ;25.04.2016;КОНДРАТЬЕВА         ;3;29.04.2016;174;2
8444;32;2016;187732;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;ЯКОВЛЕВА            ;3;01.06.2016;174;2
8445;32;2016;187732;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;ЯКОВЛЕВА            ;3;01.06.2016;174;2
8446;32;2016;187732;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;ЯКОВЛЕВА            ;3;01.06.2016;174;2
8447;32;2016;187732;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;ЯКОВЛЕВА            ;3;01.06.2016;174;2
8448;32;2016;187732;1;29.04.2016;По инициативе прокур.п.1                          ;25.04.2016;КОНДРАТЬЕВА         ;3;29.04.2016;174;2
8449;32;2016;188032;1;22.06.2016;Возобн.приост.ст208ч.1п.1                         ;11.05.2016;ЧИРКОВА             ;3;28.06.2016;174;2
8450;32;2016;188032;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;11.05.2016;ЛЕОНТЬЕВА           ;3;30.05.2016;174;2
8451;32;2016;188032;1;30.05.2016;Возобн.приост.ст208ч.1п.1                         ;11.05.2016;ЛЕОНТЬЕВА           ;3;30.05.2016;174;2
8452;32;2016;188132;1;05.07.2016;Возобн.приост.ст208ч.1п.1                         ;01.07.2016;БУРЛАКОВА           ;3;05.07.2016;174;2
8453;32;2016;189332;1;31.05.2016;Возобн.приост.ст208ч.1п.1                         ;11.05.2016;СТАДНИК             ;3;31.05.2016;174;2
8454;32;2016;189332;1;16.05.2016;Возобн.приост.ст208ч.1п.1                         ;11.05.2016;СТАДНИК             ;3;16.05.2016;174;2
8455;32;2016;189732;1;28.06.2016;Возоб из 208ч1п1 уст лицо                         ;16.05.2016;МАТВЕЕВ             ;3;28.06.2016;174;2
8456;32;2016;189732;1;31.05.2016;Возоб из 208ч1п1 уст лицо                         ;16.05.2016;ЯКОВЛЕВА            ;3;31.05.2016;174;2
8457;32;2016;189732;1;19.05.2016;Возобн.приост.ст208ч.1п.1                         ;16.05.2016;ЯКОВЛЕВА            ;3;19.05.2016;174;2
8458;32;2016;191132;1;30.06.2016;По инициативе прокур.п.1                          ;30.06.2016;МАТВЕЕВ             ;3;01.07.2016;174;2
8459;32;2016;191132;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;СТАДНИК             ;3;01.06.2016;174;2
8460;32;2016;191632;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;ЛЕОНТЬЕВА           ;3;01.06.2016;174;2
8461;32;2016;192332;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;ЯКОВЛЕВА            ;3;01.06.2016;174;2
8462;32;2016;192932;1;24.06.2016;По инициативе прокур. п2                          ;17.06.2016;ТОРЛОВА             ;3;24.06.2016;172;2
8463;32;2016;192932;1;30.06.2016;По инициативе прокур. п2                          ;17.06.2016;ТОРЛОВА             ;3;01.07.2016;172;2
8464;32;2016;192932;1;30.06.2016;По инициативе прокур. п2                          ;17.06.2016;ТОРЛОВА             ;3;01.07.2016;172;2
8465;32;2016;192932;1;24.06.2016;По инициативе прокур. п2                          ;17.06.2016;ТОРЛОВА             ;3;24.06.2016;172;2
8466;32;2016;192932;1;23.06.2016;По инициативе прокур. п2                          ;17.06.2016;ТОРЛОВА             ;3;23.06.2016;172;2
8467;32;2016;194332;1;30.06.2016;По инициативе прокур.п.1                          ;23.05.2016;ЖАМСАРАНОВ          ;3;01.07.2016;174;2
8468;32;2016;194332;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;ЯКОВЛЕВА            ;3;01.06.2016;174;2
8469;32;2016;194532;1;30.06.2016;По инициативе прокур.п.1                          ;23.05.2016;ЖАМСАРАНОВ          ;3;01.07.2016;174;2
8470;32;2016;194532;1;31.05.2016;По инициативе прокур.п.1                          ;23.05.2016;ЛЕОНТЬЕВА           ;3;01.06.2016;174;2
8471;32;2016;194732;1;31.05.2016;Возр прокурором следов-лю                         ;19.05.2016;СТАДНИК             ;3;31.05.2016;173;2
8472;32;2016;194732;1;24.05.2016;Возр прокурором следов-лю                         ;19.05.2016;СТАДНИК             ;3;24.05.2016;173;2
8473;32;2016;199532;1;31.07.2016;По инициативе прокур.п.1                          ;29.06.2016;ТОРЛОВА             ;3;31.07.2016;174;2
8474;32;2016;199532;1;31.07.2016;По инициативе прокур.п.1                          ;29.06.2016;ТОРЛОВА             ;3;31.07.2016;174;2
8475;32;2016;199532;1;30.06.2016;По инициативе прокур.п.1                          ;29.06.2016;ТОРЛОВА             ;3;01.07.2016;174;2
8476;32;2016;199832;1;30.06.2016;По инициативе прокур.п.1                          ;30.06.2016;ЛЕОНТЬЕВА           ;3;01.07.2016;174;2
8477;32;2016;200832;1;30.06.2016;По инициативе прокур.п.1                          ;29.06.2016;АКУЛОВА             ;3;01.07.2016;174;2
8478;32;2016;201132;1;26.07.2016;По инициативе прокур.п.1                          ;22.07.2016;ЗОЛОТУХИНА          ;3;26.07.2016;174;5
8479;32;2016;201232;1;30.06.2016;По инициативе прокур.п.1                          ;30.06.2016;МАТВЕЕВ             ;3;01.07.2016;174;2
8480;32;2016;201532;1;30.06.2016;По инициативе прокур.п.1                          ;30.06.2016;ЛЕОНТЬЕВА           ;3;01.07.2016;174;2
8481;32;2016;203732;1;30.06.2016;По инициативе прокур.п.1                          ;30.06.2016;АКУЛОВА             ;3;01.07.2016;174;2
8482;32;2016;203932;1;30.06.2016;По инициативе прокур.п.1                          ;30.06.2016;АКУЛОВА             ;3;01.07.2016;174;2
8483;32;2016;204032;1;30.06.2016;По инициативе прокур.п.1                          ;30.06.2016;АКУЛОВА             ;3;01.07.2016;174;2
8484;32;2016;204332;1;30.06.2016;По инициативе прокур.п.1                          ;30.06.2016;АКУЛОВА             ;3;01.07.2016;174;2
8485;32;2016;205432;1;08.07.2016;По инициативе прокур.п.1                          ;28.06.2016;ЗОЛОТУХИНА          ;3;08.07.2016;174;5
8486;32;2016;205432;1;08.07.2016;По инициативе прокур.п.1                          ;28.06.2016;ЗОЛОТУХИНА          ;3;08.07.2016;174;5
8487;32;2016;205432;1;28.06.2016;По инициативе прокур.п.1                          ;28.06.2016;ЗОЛОТУХИНА          ;3;28.06.2016;174;5
8488;32;2016;205532;1;29.07.2016;Возоб из 208ч1п2 уст лицо                         ;27.07.2016;ЖАМСАРАНОВ          ;3;29.07.2016;172;2
8489;32;2016;205632;1;26.07.2016;Возобн.приост.ст208ч.1п.1                         ;25.07.2016;ТЮКАВКИНА           ;3;26.07.2016;174;5
8490;32;2016;213332;1;07.07.2016;Возобн.приост.ст208ч.1п.1                         ;07.07.2016;ЛЕОНТЬЕВА           ;3;07.07.2016;174;2
8491;33;1999;25165;1;22.06.2016;Возобн.приост.ст208ч.1п.2                         ;14.06.2016;ГОЛЯТИН             ;3;28.06.2016;172;1
8492;33;1999;25165;1;22.06.2016;Возобн.приост.ст208ч.1п.2                         ;14.06.2016;ГОЛЯТИН             ;3;30.06.2016;172;1
8493;33;1999;25165;1;22.06.2016;Возобн.приост.ст208ч.1п.2                         ;14.06.2016;ГОЛЯТИН             ;3;28.06.2016;172;1
8494;33;2001;61994;1;30.05.2016;Возобн.приост.ст208ч.1п.2                         ;10.05.2016;ЯКУШЕВСКАЯ          ;3;01.06.2016;172;2
8495;33;2002;25226;1;29.07.2016;По инициативе прокур.п.3                          ;14.06.2016;МСХАЛАДЗЕ           ;3;02.08.2016;175;1
8496;33;2002;25226;1;17.06.2016;По инициативе прокур.п.3                          ;14.06.2016;МСХАЛАДЗЕ           ;3;28.06.2016;175;1
8497;33;2003;49048;1;21.06.2016;Возобн.приост.ст208ч.1п.2                         ;14.06.2016;ГРАБОВСКИЙ          ;3;28.06.2016;172;1
8498;33;2009;310833;1;17.02.2016;Возобн.приост.ст208ч.1п.3                         ;15.02.2016;ЯКУШЕВСКАЯ          ;3;25.02.2016;175;2
8499;33;2010;19633;1;19.07.2016;Возобн.приост.ст208ч.1п.1                         ;21.03.2016;СЮСИН               ;3;19.07.2016;174;44
